universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
2530,3583765956,10.878604703383434,0.27601678709820165,2.7024097665053524,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.602587916285232,2.3867979890295845,0.9941438810769878,0.4406,0.3545,0.9301708653391081
2531,2618817984,41.68630579786093,0.31288114057525584,11.738573013963267,1,0,556,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,41.373424657285675,3.730172676737473,2.462880257946188,0.9381,0.9066,0.33706436003898266
2532,483647105,36.163351709193485,0.41090884575722086,13.373856998583404,1,0,885,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,35.752442863436265,3.58804622230128,2.593301831080559,0.9128,0.9301,0.2297292507973287
2533,3864745240,7.652186877759807,0.31804898019323546,2.190393209447609,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,7.334137897566572,2.0349914733603995,0.7840810754050802,0.2798,0.2717,0.9637780880614015
2534,2073248421,30.891482215724878,0.3087954740403408,8.585234905152168,1,1,416,809,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,30.582686741684537,3.4304804894544767,2.150043856252695,0.8747,0.8321,0.5440399640125836
2535,1279056264,6.763550470774285,0.251664358538097,1.5319301316007088,1,0,448,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.511886112236188,1.9115479697467084,0.42652846427430763,0.2303,0.1559,1.0069976187710539
2536,3764344844,21.929255870927232,0.43023299058445685,8.491220401176705,1,0,653,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,21.499022880342775,3.0878216298398766,2.139032735714585,0.7634,0.8296,0.5502107925349765
2537,1876182997,22.223815741662218,0.4442106817987177,8.884850708495565,1,0,194,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,21.7796050598635,3.1011644950157393,2.1843476588201547,0.7682,0.8435,0.5243740862293681
2538,1851086123,7.40287781129094,0.37606404015568595,2.5055605246436574,1,1,692,961,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,7.026813771135254,2.001868818028508,0.9185124718389678,0.2638,0.3257,0.9430914559387096
2539,1124193835,6.088669859685887,0.5072804844370016,2.7797970563985848,1,0,652,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.581389375248886,1.8064296440215106,1.0223779237427082,0.1892,0.3651,0.9250913970065572
