I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.9999999816525341,8.768588194515852,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999793775222,8.688803470319755,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999768525246,8.610240333740615,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999740536972,8.532872930486413,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999709552816,8.456676106003862,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999675294828,8.381625382467327,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999637463406,8.307696936656763,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999595735949,8.234867578685233,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999549765461,8.163114731538641,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999499179089,8.09241641139208,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999443576589,8.022751208668943,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999382528751,7.9540982698107205,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999315575734,7.886437279726835,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999242225357,7.819748444895412,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999161951308,7.754012477087336,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999074191296,7.689210577687141,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998978345125,7.625324422585708,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998873772701,7.562336147620781,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998759791972,7.500228334542524,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998635676789,7.43898399748241,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998500654699,7.378586569904719,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998353904661,7.319019892020866,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998194554687,7.260268198647779,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999998021679408,7.202316107492274,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999997834297567,7.145148607844348,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999997631369426,7.0887510496629496,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999997411794103,7.033109133038626,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999997174406824,6.978208898018095,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999996917976104,6.9240367147765,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999664120084,6.870579274123656,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999996342707322,6.817823578331328,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999996021046176,6.765756932269037,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999995674689206,6.714366934836481,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999995302026176,6.663641470681213,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999994901361485,6.613568702190628,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999994470910786,6.564137061747864,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.99999940087975,6.515335244241623,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999993513049257,6.467152199820335,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999992981594252,6.419577126881549,0.17236351980929948,0.9998065173307596,0.01720305628773415
